# This file was produced by: bcftools roh(1.20+htslib-1.20)
RG	At_D42_3.20	chr2Ref	37917797	40516146	2598350	54	6.4
RG	At_S19_3.20	chr2Ref	39343762	40516146	1172385	26	8.4
RG	At_25_J20	chr2Ref	4793376	7324196	2530821	47	11.2
RG	At_S13_3.20	chr2Ref	10811634	12406163	1594530	29	10.0
RG	At_77_F20	chr2Ref	171845	5755369	5583525	64	6.3
RG	At_77_F20	chr2Ref	34991850	36858507	1866658	32	21.4
RG	At_D31_3.20	chr2Ref	30631418	36245955	5614538	59	18.1
RG	At_D32_3.20	chr2Ref	23448044	26007839	2559796	24	5.7
RG	At_D41_3.20	chr2Ref	26061923	30631418	4569496	24	8.9
RG	At_D41_3.20	chr2Ref	36149234	40516146	4366913	86	9.4
RG	JB_13	chr2Ref	18542356	23448028	4905673	45	5.6
RG	BRR_31	chr2Ref	18542356	24154205	5611850	48	9.5
RG	BRR_44	chr2Ref	22347246	28540765	6193520	48	10.1
RG	JB_14	chr2Ref	27370852	31519046	4148195	28	5.3
RG	JB_14	chr2Ref	39343762	40516146	1172385	27	10.0
RG	JB_42	chr2Ref	39343762	40516146	1172385	26	12.1
RG	BRR_47	chr2Ref	29044192	33203685	4159494	25	11.9
RG	A159	chr3Ref	34010811	35061355	1050545	25	7.8
RG	A139	chr3Ref	29355727	31749943	2394217	48	15.5
RG	B10	chr3Ref	20427446	23490713	3063268	57	12.2
RG	A84	chr3Ref	23158395	26730639	3572245	59	10.9
RG	HaR_06/05/2022_25	chr3Ref	29986075	32046226	2060152	39	10.8
RG	HaR_06/05/2022_29	chr3Ref	290107	1220618	930512	14	7.4
RG	At_76_A	chr3Ref	30787707	35061355	4273649	56	25.7
RG	At_71_A	chr3Ref	34010811	35061355	1050545	25	26.2
RG	At_O52	chr3Ref	33071946	35061355	1989410	29	10.3
RG	At_55_N	chr3Ref	5456445	9438434	3981990	48	17.9
RG	At_O73	chr3Ref	19050962	21035317	1984356	36	10.8
RG	At_O45	chr3Ref	21370989	24595225	3224237	59	20.5
RG	At_O51	chr3Ref	8299019	10673468	2374450	39	10.6
RG	At_D34_3.20	chr3Ref	5456445	10673468	5217024	77	12.3
RG	At_33_F20	chr3Ref	12169098	16897244	4728147	59	9.1
RG	At_D30_3.20	chr3Ref	13407021	15922983	2515963	34	17.8
RG	At_D46_3.20	chr3Ref	290107	1411178	1121072	19	9.4
RG	At_77_F20	chr3Ref	2646900	4779549	2132650	39	12.0
RG	At_D47_3.20	chr3Ref	33071946	35061355	1989410	31	14.6
RG	At_S8_3.20	chr3Ref	25322634	27670429	2347796	33	9.0
RG	At_S24_3.20	chr3Ref	16929249	20656653	3727405	42	13.3
RG	JB_4	chr3Ref	33071946	35061355	1989410	30	16.9
RG	A125	chr4Ref	15562925	16677988	1115064	16	8.9
RG	A125	chr4Ref	19018860	23552916	4534057	39	18.3
RG	A125	chr4Ref	34451774	35994159	1542386	33	6.0
RG	B15	chr4Ref	1532712	4176743	2644032	35	20.1
RG	A105	chr4Ref	7262993	9427638	2164646	36	6.9
RG	A127	chr4Ref	30689265	33001294	2312030	26	6.7
RG	A140	chr4Ref	239619	4176743	3937125	52	20.5
RG	B19	chr4Ref	13336555	16201523	2864969	26	5.7
RG	KR_29/03/2022_49	chr4Ref	90161	3692472	3602312	48	6.3
RG	HaR_06/05/2022_25	chr4Ref	34872684	35994159	1121476	24	9.4
RG	KR_29/03/2022_35	chr4Ref	32688992	35994159	3305168	61	15.2
RG	HaR_06/05/2022_11	chr4Ref	35039551	35994159	954609	19	13.5
RG	At_51_N	chr4Ref	6515296	13320949	6805654	88	20.6
RG	At_O62	chr4Ref	11142485	15433270	4290786	44	12.4
RG	At_O49	chr4Ref	18960862	21773055	2812194	21	10.1
RG	At_14_J20	chr4Ref	16726967	21773055	5046089	52	7.5
RG	At_14_J20	chr4Ref	34451774	35994159	1542386	31	5.5
RG	At_39_J20	chr4Ref	239619	2238246	1998628	26	8.0
RG	At_O20	chr4Ref	33941456	35994159	2052704	37	7.4
RG	At_40_J20	chr4Ref	30715952	32662480	1946529	25	8.1
RG	At_O43	chr4Ref	24363637	30095858	5732222	56	12.5
RG	At_30_J20	chr4Ref	1532712	4176743	2644032	33	11.0
RG	At_30_J20	chr4Ref	34451774	35994159	1542386	30	8.8
RG	At_79_A	chr4Ref	34451774	35994159	1542386	33	13.9
RG	At_O45	chr4Ref	29402066	34426274	5024209	67	16.8
RG	At_49_N	chr4Ref	12098177	15433270	3335094	21	6.6
RG	At_65_A	chr4Ref	18960862	25662679	6701818	61	5.7
RG	At_D34_3.20	chr4Ref	11672916	13320949	1648034	15	6.5
RG	At_45_F20	chr4Ref	3056752	5992582	2935831	43	7.4
RG	At_D29_3.20	chr4Ref	27122685	30095858	2973174	35	10.9
RG	At_66_F20	chr4Ref	33580734	35994159	2413426	44	13.2
RG	At_S15_3.20	chr4Ref	90161	3692472	3602312	50	14.7
RG	At_16_F	chr4Ref	27122685	30358138	3235454	40	19.4
RG	At_D32_3.20	chr4Ref	18960862	22267405	3306544	31	12.1
RG	At_41_F20	chr4Ref	21783443	24331140	2547698	25	9.0
RG	At_43_F20	chr4Ref	8466147	14354884	5888738	74	8.5
RG	JB_50	chr4Ref	13336555	16726967	3390413	34	5.2
RG	JB_50	chr4Ref	18960862	21402141	2441280	19	11.6
RG	BRR_9	chr4Ref	90161	3506387	3416227	43	7.5
RG	JB_46	chr4Ref	33941456	35994159	2052704	39	11.7
RG	B15	chr5Ref	6477815	12863238	6385424	46	16.8
RG	A99	chr5Ref	21327195	23285674	1958480	20	7.8
RG	A100	chr5Ref	21327195	23285674	1958480	20	7.8
RG	HaR_06/05/2022_40	chr5Ref	3581023	7994129	4413107	45	6.5
RG	HaR_06/05/2022_33	chr5Ref	32404670	33525425	1120756	16	3.9
RG	HaR_06/05/2022_23	chr5Ref	32789703	33525425	735723	9	4.9
RG	HaR_06/05/2022_29	chr5Ref	32245258	33525425	1280168	20	9.5
RG	At_34_J20	chr5Ref	3581023	5614139	2033117	21	9.1
RG	At_12_J20	chr5Ref	16291695	19189387	2897693	24	10.2
RG	At_54_N	chr5Ref	32404670	33525425	1120756	16	12.1
RG	At_40_J20	chr5Ref	7994256	11711086	3716831	24	8.7
RG	At_55_N	chr5Ref	30084811	33525425	3440615	53	11.7
RG	At_62_A	chr5Ref	27468438	33525425	6056988	78	30.0
RG	At_30_J20	chr5Ref	25192682	29521693	4329012	52	14.5
RG	At_O76	chr5Ref	25192682	28373213	3180532	39	9.0
RG	At_23_J20	chr5Ref	31986231	33525425	1539195	29	12.6
RG	At_S13_3.20	chr5Ref	15005351	16291695	1286345	12	7.5
RG	At_154_J20	chr5Ref	32190710	33525425	1334716	23	12.1
RG	At_S6_3.20	chr5Ref	32412843	33525425	1112583	15	12.3
RG	At_S14_3.20	chr5Ref	31986547	33525425	1538879	27	16.3
RG	At_S7_3.20	chr5Ref	32404670	33525425	1120756	16	11.2
RG	At_55_F20	chr5Ref	14945515	16291695	1346181	12	11.1
RG	At_43_F20	chr5Ref	119697	3280681	3160985	53	5.1
RG	At_S1_3.20	chr5Ref	12444983	14784984	2340002	35	9.6
