HB_10	no	347
HFB_8	no	348
HFB_17	no	349
HFB_25	no	350
JB_13	adj	351
HB_3	no	352
BRR_4	adj	353
BRR_31	adj	354
BRR_44	adj	355
HB_11	no	356
HFB_18	no	357
MB_1	no	358
JB_14	adj	359
JB_42	adj	360
BRR_5	adj	361
BRR_36	adj	362
BRR_46	adj	363
HFB_19	no	364
JB_18	adj	365
JB_43	adj	366
HB_5	no	367
BRR_9	adj	368
BRR_38	adj	369
BRR_47	adj	370
HFB_11	no	371
MB_5	no	372
JB_3	adj	373
JB_20	adj	374
JB_44	adj	375
HB_6	no	376
BRR_10	adj	377
BRR_39	adj	378
BRR_48	adj	379
HFB_12	no	380
MB_6	no	381
MB_20	no	382
JB_4	adj	383
JB_45	adj	384
HB_7	no	385
BRR_13	adj	386
BRR_40	adj	387
HFB_5	no	388
HFB_13	no	389
JB_46	adj	390
HB_8	no	391
HFB_14	no	392
HFB_23	no	393
MB_22	no	394
JB_11	adj	395
JB_49	adj	396
